postcode,SA2,2021,Area Name,2026
3336,213041359.0,17836.0,Rockbank - Mount Cottrell,"28,235"
3336,213041359.0,17836.0,Rockbank - Mount Cottrell,"28,235"
3337,213041358.0,21502.0,Melton West,"24,450"
3337,213041356.0,19713.0,Melton,"22,284"
3337,213041356.0,19713.0,Melton,"22,284"
3337,213041358.0,21502.0,Melton West,"24,450"
3337,213041356.0,19713.0,Melton,"22,284"
3338,213041357.0,37577.0,Melton South,"46,165"
3338,213041357.0,37577.0,Melton South,"46,165"
3338,213041357.0,37577.0,Melton South,"46,165"
3338,213041357.0,37577.0,Melton South,"46,165"
3338,213041357.0,37577.0,Melton South,"46,165"
3338,213041357.0,37577.0,Melton South,"46,165"
3338,213041357.0,37577.0,Melton South,"46,165"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,203021043.0,20850.0,Lara,"24,510"
3340,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,213041353.0,25045.0,Bacchus Marsh,"28,362"
3340,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3340,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3340,203021043.0,20850.0,Lara,"24,510"
3341,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3341,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3341,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3341,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3341,213041353.0,25045.0,Bacchus Marsh,"28,362"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3342,201021012.0,6337.0,Gordon (Vic.),"6,238"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3342,203011035.0,8065.0,Golden Plains - South,"8,339"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3342,201021009.0,6533.0,Bacchus Marsh Region,"6,694"
3345,201021012.0,6337.0,Gordon (Vic.),"6,238"
3350,201011001.0,16823.0,Alfredton,"19,227"
3350,201011002.0,12076.0,Ballarat,"12,534"
3350,201011002.0,12076.0,Ballarat,"12,534"
3350,201011002.0,12076.0,Ballarat,"12,534"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011002.0,12076.0,Ballarat,"12,534"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011004.0,25269.0,Ballarat - South,"27,814"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011004.0,25269.0,Ballarat - South,"27,814"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011002.0,12076.0,Ballarat,"12,534"
3350,201011001.0,16823.0,Alfredton,"19,227"
3350,201011004.0,25269.0,Ballarat - South,"27,814"
3350,201011005.0,7232.0,Buninyong,"8,343"
3350,201011004.0,25269.0,Ballarat - South,"27,814"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011002.0,12076.0,Ballarat,"12,534"
3350,201011004.0,25269.0,Ballarat - South,"27,814"
3350,201011003.0,24348.0,Ballarat - North,"25,931"
3350,201011004.0,25269.0,Ballarat - South,"27,814"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,201011007.0,4213.0,Smythes Creek,"4,263"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,215011387.0,3180.0,Ararat Region,"3,143"
3351,215011387.0,3180.0,Ararat Region,"3,143"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,215011387.0,3180.0,Ararat Region,"3,143"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201011007.0,4213.0,Smythes Creek,"4,263"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,203011035.0,8065.0,Golden Plains - South,"8,339"
3351,201011007.0,4213.0,Smythes Creek,"4,263"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201011006.0,10640.0,Delacombe,"12,714"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201031014.0,4618.0,Beaufort,"4,561"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,215011387.0,3180.0,Ararat Region,"3,143"
3351,201031015.0,4868.0,Golden Plains - North,"5,176"
3351,215011387.0,3180.0,Ararat Region,"3,143"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201011002.0,12076.0,Ballarat,"12,534"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201011006.0,10640.0,Delacombe,"12,714"
3352,201031014.0,4618.0,Beaufort,"4,561"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201011006.0,10640.0,Delacombe,"12,714"
3352,201031014.0,4618.0,Beaufort,"4,561"
3352,201011007.0,4213.0,Smythes Creek,"4,263"
3352,201011001.0,16823.0,Alfredton,"19,227"
3352,201011001.0,16823.0,Alfredton,"19,227"
3352,201011003.0,24348.0,Ballarat - North,"25,931"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,203011035.0,8065.0,Golden Plains - South,"8,339"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,203011035.0,8065.0,Golden Plains - South,"8,339"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201031015.0,4868.0,Golden Plains - North,"5,176"
3352,201031014.0,4618.0,Beaufort,"4,561"
3352,201031015.0,4868.0,Golden Plains - North,"5,176"
3352,201011003.0,24348.0,Ballarat - North,"25,931"
3352,201031013.0,3498.0,Avoca,"3,394"
3352,201011003.0,24348.0,Ballarat - North,"25,931"
3352,201031015.0,4868.0,Golden Plains - North,"5,176"
3352,201011003.0,24348.0,Ballarat - North,"25,931"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201031013.0,3498.0,Avoca,"3,394"
3352,201031014.0,4618.0,Beaufort,"4,561"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201031013.0,3498.0,Avoca,"3,394"
3352,201011005.0,7232.0,Buninyong,"8,343"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201011008.0,15314.0,Wendouree - Miners Rest,"16,115"
3352,201011008.0,15314.0,Wendouree - Miners Rest,"16,115"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,203011035.0,8065.0,Golden Plains - South,"8,339"
3352,201031013.0,3498.0,Avoca,"3,394"
3352,201011008.0,15314.0,Wendouree - Miners Rest,"16,115"
3352,201031015.0,4868.0,Golden Plains - North,"5,176"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201011005.0,7232.0,Buninyong,"8,343"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3352,201011003.0,24348.0,Ballarat - North,"25,931"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201031013.0,3498.0,Avoca,"3,394"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201031015.0,4868.0,Golden Plains - North,"5,176"
3352,201021010.0,8036.0,Creswick - Clunes,"8,440"
3352,201021012.0,6337.0,Gordon (Vic.),"6,238"
3353,201011002.0,12076.0,Ballarat,"12,534"
3354,201011002.0,12076.0,Ballarat,"12,534"
3354,201011002.0,12076.0,Ballarat,"12,534"
3355,201011002.0,12076.0,Ballarat,"12,534"
3355,201011008.0,15314.0,Wendouree - Miners Rest,"16,115"
3355,201011008.0,15314.0,Wendouree - Miners Rest,"16,115"
3355,201011008.0,15314.0,Wendouree - Miners Rest,"16,115"
3356,201011006.0,10640.0,Delacombe,"12,714"
3356,201011006.0,10640.0,Delacombe,"12,714"
3356,201011004.0,25269.0,Ballarat - South,"27,814"
3357,201011005.0,7232.0,Buninyong,"8,343"
3357,201011005.0,7232.0,Buninyong,"8,343"
3357,203011035.0,8065.0,Golden Plains - South,"8,339"
3358,210021235.0,10832.0,Romsey,"11,375"
3360,201031015.0,4868.0,Golden Plains - North,"5,176"
3360,201031015.0,4868.0,Golden Plains - North,"5,176"
3360,201031015.0,4868.0,Golden Plains - North,"5,176"
3360,217031474.0,5358.0,Corangamite - North,"5,114"
3360,201031015.0,4868.0,Golden Plains - North,"5,176"
3361,217031474.0,5358.0,Corangamite - North,"5,114"
3361,201031014.0,4618.0,Beaufort,"4,561"
3361,217031474.0,5358.0,Corangamite - North,"5,114"
3363,201021010.0,8036.0,Creswick - Clunes,"8,440"
3363,201021010.0,8036.0,Creswick - Clunes,"8,440"
3363,201021010.0,8036.0,Creswick - Clunes,"8,440"
3363,201021010.0,8036.0,Creswick - Clunes,"8,440"
3363,201021011.0,9870.0,Daylesford,"9,759"
3363,201021010.0,8036.0,Creswick - Clunes,"8,440"
3363,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021012.0,6337.0,Gordon (Vic.),"6,238"
3364,201021011.0,9870.0,Daylesford,"9,759"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,202021028.0,9145.0,Castlemaine Region,"9,050"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021011.0,9870.0,Daylesford,"9,759"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021011.0,9870.0,Daylesford,"9,759"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021011.0,9870.0,Daylesford,"9,759"
3364,201021011.0,9870.0,Daylesford,"9,759"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,202021028.0,9145.0,Castlemaine Region,"9,050"
3364,201021010.0,8036.0,Creswick - Clunes,"8,440"
3364,201021011.0,9870.0,Daylesford,"9,759"
3370,201021010.0,8036.0,Creswick - Clunes,"8,440"
3370,201021010.0,8036.0,Creswick - Clunes,"8,440"
3370,201031017.0,5475.0,Maryborough Region,"5,509"
3370,201021010.0,8036.0,Creswick - Clunes,"8,440"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3371,201031013.0,3498.0,Avoca,"3,394"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3371,201021010.0,8036.0,Creswick - Clunes,"8,440"
3371,201031013.0,3498.0,Avoca,"3,394"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3371,201031017.0,5475.0,Maryborough Region,"5,509"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,215011387.0,3180.0,Ararat Region,"3,143"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3373,201031014.0,4618.0,Beaufort,"4,561"
3374,215011392.0,8465.0,Stawell,"7,848"
3375,215011387.0,3180.0,Ararat Region,"3,143"
3375,215011387.0,3180.0,Ararat Region,"3,143"
3375,215011387.0,3180.0,Ararat Region,"3,143"
3375,201031014.0,4618.0,Beaufort,"4,561"
3377,201031013.0,3498.0,Avoca,"3,394"
3377,215011386.0,8468.0,Ararat,"8,617"
3377,215011386.0,8468.0,Ararat,"8,617"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,201031013.0,3498.0,Avoca,"3,394"
3377,215011392.0,8465.0,Stawell,"7,848"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,201031013.0,3498.0,Avoca,"3,394"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,201031013.0,3498.0,Avoca,"3,394"
3377,215011392.0,8465.0,Stawell,"7,848"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,201031014.0,4618.0,Beaufort,"4,561"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3377,201031013.0,3498.0,Avoca,"3,394"
3377,215011387.0,3180.0,Ararat Region,"3,143"
3378,215011387.0,3180.0,Ararat Region,"3,143"
3378,215011387.0,3180.0,Ararat Region,"3,143"
3379,101041025.0,,,
3379,215011387.0,3180.0,Ararat Region,"3,143"
3379,217041477.0,6989.0,Moyne - East,"6,770"
3379,215011387.0,3180.0,Ararat Region,"3,143"
3379,215011387.0,3180.0,Ararat Region,"3,143"
3379,215011387.0,3180.0,Ararat Region,"3,143"
3379,215011387.0,3180.0,Ararat Region,"3,143"
3379,215011387.0,3180.0,Ararat Region,"3,143"
3379,215011387.0,3180.0,Ararat Region,"3,143"
3380,215011392.0,8465.0,Stawell,"7,848"
3380,215011392.0,8465.0,Stawell,"7,848"
3380,215011392.0,8465.0,Stawell,"7,848"
3380,215011392.0,8465.0,Stawell,"7,848"
3380,215011392.0,8465.0,Stawell,"7,848"
3380,215011391.0,3429.0,St Arnaud,"3,058"
3381,201031013.0,3498.0,Avoca,"3,394"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011391.0,3429.0,St Arnaud,"3,058"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011387.0,3180.0,Ararat Region,"3,143"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011391.0,3429.0,St Arnaud,"3,058"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011394.0,6454.0,Yarriambiack,"6,150"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011387.0,3180.0,Ararat Region,"3,143"
3381,215011391.0,3429.0,St Arnaud,"3,058"
3381,215011392.0,8465.0,Stawell,"7,848"
3381,215011391.0,3429.0,St Arnaud,"3,058"
3381,215011391.0,3429.0,St Arnaud,"3,058"
3384,201031013.0,3498.0,Avoca,"3,394"
3384,215011392.0,8465.0,Stawell,"7,848"
3384,201031013.0,3498.0,Avoca,"3,394"
3384,215011392.0,8465.0,Stawell,"7,848"
3384,215011392.0,8465.0,Stawell,"7,848"
3384,201031013.0,3498.0,Avoca,"3,394"
3384,215011392.0,8465.0,Stawell,"7,848"
3384,215011391.0,3429.0,St Arnaud,"3,058"
3384,201031013.0,3498.0,Avoca,"3,394"
3384,215011392.0,8465.0,Stawell,"7,848"
3384,201031013.0,3498.0,Avoca,"3,394"
3385,215011389.0,3451.0,Horsham Region,"3,245"
3385,215011392.0,8465.0,Stawell,"7,848"
3385,215011392.0,8465.0,Stawell,"7,848"
3385,215011392.0,8465.0,Stawell,"7,848"
3385,215011394.0,6454.0,Yarriambiack,"6,150"
3385,215011392.0,8465.0,Stawell,"7,848"
3385,215011392.0,8465.0,Stawell,"7,848"
3385,215011392.0,8465.0,Stawell,"7,848"
3387,215011391.0,3429.0,St Arnaud,"3,058"
3387,215011392.0,8465.0,Stawell,"7,848"
3387,215011392.0,8465.0,Stawell,"7,848"
3387,215011392.0,8465.0,Stawell,"7,848"
3387,215011392.0,8465.0,Stawell,"7,848"
3387,215011391.0,3429.0,St Arnaud,"3,058"
3387,215011391.0,3429.0,St Arnaud,"3,058"
3387,215011391.0,3429.0,St Arnaud,"3,058"
3387,215011392.0,8465.0,Stawell,"7,848"
3387,215011391.0,3429.0,St Arnaud,"3,058"
3387,215011391.0,3429.0,St Arnaud,"3,058"
3388,215011391.0,3429.0,St Arnaud,"3,058"
3388,215011394.0,6454.0,Yarriambiack,"6,150"
3390,215011394.0,6454.0,Yarriambiack,"6,150"
3390,215011394.0,6454.0,Yarriambiack,"6,150"
3391,215011394.0,6454.0,Yarriambiack,"6,150"
3392,215011394.0,6454.0,Yarriambiack,"6,150"
3392,215011394.0,6454.0,Yarriambiack,"6,150"
3392,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3393,215011394.0,6454.0,Yarriambiack,"6,150"
3395,215011394.0,6454.0,Yarriambiack,"6,150"
3395,215011390.0,6907.0,Nhill Region,"6,254"
3395,215031400.0,6134.0,Buloke,"5,742"
3395,215011394.0,6454.0,Yarriambiack,"6,150"
3396,215011394.0,6454.0,Yarriambiack,"6,150"
3396,215011394.0,6454.0,Yarriambiack,"6,150"
3396,215011394.0,6454.0,Yarriambiack,"6,150"
3399,215011389.0,3451.0,Horsham Region,"3,245"
3399,215011389.0,3451.0,Horsham Region,"3,245"
3400,215011389.0,3451.0,Horsham Region,"3,245"
3400,215011388.0,16944.0,Horsham,"16,991"
3400,215011388.0,16944.0,Horsham,"16,991"
3400,215011389.0,3451.0,Horsham Region,"3,245"
3400,215011388.0,16944.0,Horsham,"16,991"
3400,215011388.0,16944.0,Horsham,"16,991"
3400,215011388.0,16944.0,Horsham,"16,991"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,217011423.0,6264.0,Southern Grampians,"5,851"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011388.0,16944.0,Horsham,"16,991"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011388.0,16944.0,Horsham,"16,991"
3401,215011388.0,16944.0,Horsham,"16,991"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011388.0,16944.0,Horsham,"16,991"
3401,217011423.0,6264.0,Southern Grampians,"5,851"
3401,,,,
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011394.0,6454.0,Yarriambiack,"6,150"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011393.0,2748.0,West Wimmera,"2,457"
3401,215011389.0,3451.0,Horsham Region,"3,245"
3401,215011392.0,8465.0,Stawell,"7,848"
3402,215011388.0,16944.0,Horsham,"16,991"
3407,217011423.0,6264.0,Southern Grampians,"5,851"
3407,217011423.0,6264.0,Southern Grampians,"5,851"
3407,217011423.0,6264.0,Southern Grampians,"5,851"
3407,217011423.0,6264.0,Southern Grampians,"5,851"
3407,217011423.0,6264.0,Southern Grampians,"5,851"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011393.0,2748.0,West Wimmera,"2,457"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011393.0,2748.0,West Wimmera,"2,457"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011389.0,3451.0,Horsham Region,"3,245"
3409,215011393.0,2748.0,West Wimmera,"2,457"
3412,215011393.0,2748.0,West Wimmera,"2,457"
3413,215011393.0,2748.0,West Wimmera,"2,457"
3413,215011393.0,2748.0,West Wimmera,"2,457"
3413,215011393.0,2748.0,West Wimmera,"2,457"
3413,215011393.0,2748.0,West Wimmera,"2,457"
3414,215011390.0,6907.0,Nhill Region,"6,254"
3414,215011390.0,6907.0,Nhill Region,"6,254"
3414,215011390.0,6907.0,Nhill Region,"6,254"
3415,215011390.0,6907.0,Nhill Region,"6,254"
3415,114021288.0,,,
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3418,215011390.0,6907.0,Nhill Region,"6,254"
3419,215011390.0,6907.0,Nhill Region,"6,254"
3420,215011390.0,6907.0,Nhill Region,"6,254"
3420,215011390.0,6907.0,Nhill Region,"6,254"
3420,215011390.0,6907.0,Nhill Region,"6,254"
3423,215011390.0,6907.0,Nhill Region,"6,254"
3423,215011390.0,6907.0,Nhill Region,"6,254"
3424,215011390.0,6907.0,Nhill Region,"6,254"
3424,215011390.0,6907.0,Nhill Region,"6,254"
3424,215011394.0,6454.0,Yarriambiack,"6,150"
3427,210041241.0,31658.0,Sunbury - South,"37,447"
3427,210041241.0,31658.0,Sunbury - South,"37,447"
3428,210051246.0,22391.0,Greenvale - Bulla,"27,114"
3429,210041241.0,31658.0,Sunbury - South,"37,447"
3429,210041240.0,13786.0,Sunbury,"15,453"
3430,210021235.0,10832.0,Romsey,"11,375"
3431,210021234.0,4494.0,Riddells Creek,"4,886"
3432,210021235.0,10832.0,Romsey,"11,375"
3433,210021235.0,10832.0,Romsey,"11,375"
3434,210021234.0,4494.0,Riddells Creek,"4,886"
3434,210021235.0,10832.0,Romsey,"11,375"
3434,210021235.0,10832.0,Romsey,"11,375"
3434,210021235.0,10832.0,Romsey,"11,375"
3435,210021235.0,10832.0,Romsey,"11,375"
3435,210021235.0,10832.0,Romsey,"11,375"
3435,210021235.0,10832.0,Romsey,"11,375"
3435,204011060.0,4632.0,Seymour Region,"4,562"
3437,210021232.0,14332.0,Gisborne,"16,783"
3437,210021232.0,14332.0,Gisborne,"16,783"
3437,210021232.0,14332.0,Gisborne,"16,783"
3438,210021232.0,14332.0,Gisborne,"16,783"
3440,210021233.0,3540.0,Macedon,"3,647"
3441,210021233.0,3540.0,Macedon,"3,647"
3442,202021031.0,7908.0,Woodend,"8,281"
3442,202021031.0,7908.0,Woodend,"8,281"
3442,202021030.0,10494.0,Kyneton,"11,086"
3442,210021235.0,10832.0,Romsey,"11,375"
3442,202021031.0,7908.0,Woodend,"8,281"
3442,210021235.0,10832.0,Romsey,"11,375"
3442,202021031.0,7908.0,Woodend,"8,281"
3442,210021235.0,10832.0,Romsey,"11,375"
3442,202021031.0,7908.0,Woodend,"8,281"
3442,202021031.0,7908.0,Woodend,"8,281"
3444,202021028.0,9145.0,Castlemaine Region,"9,050"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
3444,202021030.0,10494.0,Kyneton,"11,086"
