postcode,2021_population,2022_population,2023_population,2024_population,2025_population,income_mean,income_median
3371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,352.7083333333333,352.04166666666663,351.375,350.7083333333333,350.04166666666663,2179.0,1928.2083333333333
3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,19357.884234234232,19392.36171171171,19426.839189189188,19461.316666666666,19496.26081081081,170595.82882882882,143997.00975975976
3378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,4173.65,4151.65,4129.65,4108.25,4086.85,42600.6,36046.85
3381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,1290.8000000000002,1276.0,1261.4,1247.0,1232.8000000000002,10494.400000000001,8847.6
3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3393,2581.6000000000004,2552.0,2522.8,2494.0,2465.6000000000004,20988.800000000003,17695.2
3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,1290.8000000000002,1276.0,1261.4,1247.0,1232.8000000000002,10494.400000000001,8847.6
3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,20314.74418604651,20425.883720930233,20537.023255813954,20649.162790697676,20762.302325581397,112209.60465116278,95716.3953488372
3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,1454.2558139534883,1440.1162790697674,1426.4767441860465,1412.8372093023256,1399.1976744186047,34253.895348837206,25577.60465116279
3412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3414,3453.5,3428.0,3402.5,3377.5,3352.5,32052.5,23942.0
3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3418,3453.5,3428.0,3402.5,3377.5,3352.5,32052.5,23942.0
3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,5935.875,6070.3125,6207.9375,6348.5625,6492.375,11691.5625,10388.625
3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,39508.125,40295.6875,41100.0625,41920.4375,42757.625,116769.4375,101195.375
3430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,2247.0,2276.0,2305.5,2335.5,2365.5,33323.5,27358.5
3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,119.03296703296704,121.2967032967033,123.60439560439562,125.95604395604397,128.35164835164835,725.8131868131869,582.2417582417582
3434,2485.065934065934,2518.5934065934066,2552.7087912087914,2587.412087912088,2622.2032967032965,34775.12637362637,28522.983516483517
3435,427.12715855573,432.552590266876,438.0659340659341,443.66718995290427,449.35635792778646,3819.6263736263736,3295.9937205651486
3437,12377.636363636364,12665.227272727272,12959.727272727272,13261.136363636364,13569.454545454546,63277.77272727273,50618.59090909091
3438,1954.3636363636363,1999.772727272727,2046.272727272727,2093.863636363636,2142.5454545454545,9991.227272727272,7992.40909090909
3440,1770.0,1770.5,1771.0,1771.5,1772.0,43002.5,30345.0
3441,1770.0,1770.5,1771.0,1771.5,1772.0,43002.5,30345.0
3442,11476.263736263736,11645.173626373627,11816.835164835165,11991.248351648352,12168.413186813188,89393.7054945055,68527.93406593407
3444,16830.41538496698,17015.453381173298,17203.022556390977,17392.59659483054,17584.016097995747,108335.91602943528,87909.49526932833
3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,7899.499999999999,7973.7,8048.599999999999,8124.2,8200.5,36485.399999999994,30065.699999999997
3451,4829.4473684210525,4873.405263157894,4917.821052631579,4962.536842105263,5007.710526315789,23743.073684210525,19467.457894736843
3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458,3710.9555555555557,3760.1933333333336,3810.2,3860.931111111112,3912.306666666667,27796.542222222222,21546.07777777778
3460,2368.7999999999997,2390.88,2413.2,2435.7599999999998,2458.3199999999997,12490.56,9798.0
3461,2497.760990712074,2519.57919504644,2541.5826625386994,2563.6661300309597,2585.972507739938,16676.541671826624,13590.811145510834
3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,2905.319895483389,2921.882667662063,2938.7836257309937,2955.8122433743933,2973.17904690805,17602.910538758242,14439.584048774417
3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,10556.380993897123,10581.210985178728,10606.040976460332,10630.870967741936,10655.70095902354,69875.03051438535,61607.73496076722
3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,5601.803764478764,5567.667985842985,5533.532207207208,5499.696428571428,5466.289221364221,49499.037129987126,41910.575900900905
3480,2509.9857142857145,2485.0428571428574,2460.3,2435.8571428571427,2411.7571428571428,22186.64285714286,18669.2
3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,412.1111111111111,407.77777777777777,403.55555555555554,399.3333333333333,395.22222222222223,5406.11111111111,4691.555555555556
3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,9007.777777777777,8989.444444444445,8971.888888888889,8954.333333333334,8937.555555555555,84639.77777777778,74864.88888888889
3498,6582.0,6648.857142857142,6716.571428571428,6785.142857142857,6854.571428571428,49614.0,41595.42857142857
3500,34311.858823529416,34755.117647058825,35208.25882352941,35672.282352941176,36147.17647058824,105897.6,91438.01176470588
3501,1702.2522875816994,1713.8029878618113,1725.725303454715,1737.9081232492997,1750.4743230625581,14301.51111111111,12180.115219421103
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517,200.83333333333331,199.77777777777777,198.7222222222222,197.66666666666666,196.61111111111111,1376.138888888889,1142.1944444444443
3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,5221.134693877551,5297.967346938775,5375.885714285714,5454.889795918367,5534.8938775510205,64240.42857142857,54681.29387755102
3525,3231.3571428571427,3206.7619047619046,3182.1666666666665,3157.5714285714284,3133.4047619047615,24441.845238095237,20652.583333333332
3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,602.5,599.3333333333333,596.1666666666666,593.0,589.8333333333333,4128.416666666666,3426.583333333333
3540,1110.6666666666665,1103.1666666666665,1095.6666666666665,1088.3333333333333,1081.0,7682.166666666666,6684.166666666666
3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550,66238.88786498155,67166.55549063087,68124.13287917522,69113.33809043282,70134.86634420605,309033.87899084436,264554.32332920656
3551,39096.6605210286,39947.621733721375,40835.714132491994,41763.041647050995,42729.52678665175,318408.92698860355,272699.6706359391
3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555,21060.0,21300.0,21542.0,21787.0,22035.0,51787.0,47362.0
3556,4724.0511891116,4824.966448774745,4929.022522382973,5036.397420407489,5146.844842363973,33533.00567964724,29769.70930532751
3557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562,177.63636363636365,176.63636363636365,175.63636363636365,174.63636363636365,173.63636363636365,2145.409090909091,1954.318181818182
3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3564,28603.563636363637,28754.243636363637,28906.923636363637,29061.603636363638,29218.283636363638,139503.1509090909,124204.92181818181
3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,2221.333333333333,2206.333333333333,2191.333333333333,2176.6666666666665,2162.0,15364.333333333332,13368.333333333332
3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3579,7275.0,7238.5,7202.0,7166.0,7130.0,70576.5,61630.5
3580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585,17133.923076923078,17155.846153846156,17179.69230769231,17203.53846153846,17227.384615384617,103106.84615384616,88679.38461538462
3586,497.0769230769231,494.1538461538462,491.3076923076923,488.4615384615385,485.61538461538464,4070.153846153846,3470.6153846153848
3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,1376.8,1379.2,1381.6,1384.0,1386.4,6776.266666666666,5992.0
3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3618,688.4,689.6,690.8,692.0,693.2,3388.133333333333,2996.0
3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,2261.2,2263.76,2266.3199999999997,2268.88,2271.44,10580.986666666668,9476.880000000001
3621,884.4,884.5600000000001,884.72,884.88,885.04,3804.7200000000003,3484.88
3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3629,15195.0,15237.0,15279.0,15321.0,15363.0,81855.33333333333,74991.0
3630,45060.53725222146,45602.66831852358,46151.154647983596,46707.81203007519,47271.73257006152,143742.54032809296,124593.21274777854
3631,11435.35885167464,11525.357655502392,11617.001196172248,11709.473684210527,11802.683014354066,60987.57655502392,52139.89114832536
3632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,944.8896103896103,945.1168831168831,945.3441558441558,945.5714285714284,945.7987012987013,3903.0974025974024,3585.9675324675322
3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3641,1785.5714285714284,1786.2857142857142,1787.0,1787.7142857142856,1788.4285714285713,6550.428571428571,6032.142857142857
3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3644,16258.642857142857,16298.571428571428,16338.5,16379.42857142857,16420.357142857145,85922.35714285714,76514.78571428571
3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,8608.874582560296,8878.9847280539,9160.167600820232,9453.06626306025,9757.910379845718,45543.674641148325,38519.82247827361
3659,94.53061224489795,94.97959183673468,95.42857142857142,95.87755102040816,96.3265306122449,1184.0,1065.7551020408162
3660,9982.836734693878,9986.03866809882,9989.24060150376,9993.021482277121,9997.802363050483,93671.73684210527,79485.6745435016
3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,938.0,939.5,941.0,942.5,944.0,11530.25,9660.0
3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,10750.0,10775.0,10800.0,10825.0,10851.0,50343.0,44066.0
3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,19877.0,20026.0,20176.0,20328.0,20481.0,54321.0,47525.0
3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3685,9732.854166666668,9786.25,9840.645833333334,9895.041666666668,9949.4375,113396.41666666667,101552.9375
3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,853.078014184397,858.0744680851064,863.0921985815603,868.1312056737588,873.1914893617021,10122.397163120566,9225.904255319148
3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,37266.308973172985,37844.717853839036,38432.67345050879,39030.17576318224,39638.094357076785,98624.29232192415,88231.822386679
3691,16537.94634597595,16697.832678075858,16860.338517576318,17025.276364477337,17191.776653561516,114391.89384828862,97004.79419133518
3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,829.5,833.0625,836.71875,840.375,844.03125,4529.625,3714.84375
3699,634.6739130434783,638.991847826087,643.3845108695652,647.820652173913,652.2567934782609,3446.483695652174,2980.802989130435
3700,683.6666666666666,683.3333333333333,683.0,682.6666666666666,682.3333333333333,5559.333333333333,4481.222222222222
3701,683.6666666666666,683.3333333333333,683.0,682.6666666666666,682.3333333333333,5559.333333333333,4481.222222222222
3704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,683.6666666666666,683.3333333333333,683.0,682.6666666666666,682.3333333333333,5559.333333333333,4481.222222222222
3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3711,1128.0,1132.3333333333333,1136.6666666666665,1141.0,1145.3333333333333,8069.0,6575.333333333333
3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,3998.333333333333,4043.5,4089.333333333333,4136.0,4183.5,24338.5,19763.166666666664
3714,2256.0,2264.6666666666665,2273.333333333333,2282.0,2290.6666666666665,16138.0,13150.666666666666
3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,436.0,439.6842105263158,443.36842105263156,447.1578947368421,450.9473684210526,5220.315789473684,4067.157894736842
3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,5227.0,5336.5,5448.0,5562.0,5678.5,24601.5,19837.5
3723,6110.416666666666,6195.333333333333,6281.583333333333,6369.5,6459.083333333333,59189.33333333333,51463.08333333333
3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3726,2814.0,2818.5,2823.0,2827.5,2832.0,34590.75,28980.0
3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,11414.0,11611.0,11812.0,12018.0,12228.0,98910.0,83028.0
3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,616.4375,618.75,621.0625,623.375,625.6875,3147.75,2663.6875
3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,9969.5,9992.0625,10015.21875,10038.375,10061.53125,78202.625,65844.34375
3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,553.0,555.375,557.8125,560.25,562.6875,3019.75,2476.5625
3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,8652.625,8706.5,8760.375,8814.25,8869.125,70747.5,60261.125
3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,24762.0,32140.0,41716.0,54145.0,70278.0,57059.0,51903.0
3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,12514.0,13144.0,13806.0,14501.0,15231.0,58517.0,52760.0
3753,5003.563636363636,5277.381818181818,5566.254545454545,5870.836363636364,6192.218181818182,13170.545454545454,11811.272727272726
3754,28324.985915492958,33121.90140845071,38891.81690140845,45832.7323943662,54181.64788732395,122928.4647887324,101162.07042253521
3755,54.277777777777786,55.9949494949495,57.76262626262627,59.58585858585859,61.469696969696976,316.11111111111114,259.1818181818182
3756,19295.87772227772,20198.826773226774,21148.52187812188,22146.92667332667,23197.313886113887,65640.91108891109,56394.52147852148
3757,901.2777777777778,909.3949494949496,917.5626262626263,925.7858585858586,934.069696969697,11828.711111111112,9993.98181818182
3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,72.16901408450704,72.1830985915493,72.19718309859155,72.21126760563381,72.22535211267606,955.4225352112676,711.1549295774648
3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,416.96363636363634,439.78181818181815,463.8545454545454,489.2363636363636,516.0181818181818,1097.5454545454545,984.2727272727273
3763,3210.5,3238.233333333333,3266.3,3294.533333333333,3322.933333333333,21154.766666666666,17585.466666666667
3764,14702.10817753675,15064.057085771372,15436.163836163836,15818.428428714144,16210.850863422293,73739.55644355644,63749.76794633937
3765,6995.0,7002.0,7009.0,7016.0,7023.0,63960.0,53267.0
3766,3908.4,3908.0,3907.6000000000004,3907.2000000000003,3906.8,26733.2,20769.600000000002
3767,1954.2,1954.0,1953.8000000000002,1953.6000000000001,1953.4,13366.6,10384.800000000001
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,4871.338028169014,4914.032863849765,4957.394366197183,5001.089201877934,5045.117370892018,21195.17840375587,17123.643192488264
3777,9631.5,9714.7,9798.9,9883.6,9968.8,63464.299999999996,52756.399999999994
3778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3779,1168.0,1173.0,1177.9999999999998,1183.0,1188.0,15618.333333333332,13471.166666666666
3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,240.98717948717947,242.2179487179487,243.46153846153845,244.7051282051282,245.96153846153845,825.025641025641,676.8205128205128
3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,1954.2,1954.0,1953.8000000000002,1953.6000000000001,1953.4,13366.6,10384.800000000001
3789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,1954.2,1954.0,1953.8000000000002,1953.6000000000001,1953.4,13366.6,10384.800000000001
3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,5857.0,5862.0,5867.0,5872.0,5877.0,59441.0,48222.0
3796,9863.0,9887.0,9911.0,9935.0,9959.0,59571.0,51498.0
3797,5649.333333333333,5666.666666666666,5684.0,5701.333333333333,5719.0,17680.333333333332,15535.333333333332
3799,5689.333333333333,5707.333333333333,5725.333333333333,5743.333333333333,5761.666666666667,25229.666666666664,22431.166666666664
3800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,13464.0,13394.0,13325.0,13256.0,13187.0,53387.0,47321.0
3803,11603.0,11753.0,11905.0,12059.0,12215.0,49650.0,44234.0
3804,10220.90909090909,10191.636363636364,10162.40909090909,10134.242424242424,10106.151515151516,66900.87878787878,53867.71212121212
3805,28171.0,28895.0,29646.0,30424.0,31230.0,111212.0,98543.0
3806,31371.090909090908,31776.363636363636,32186.59090909091,32602.757575757576,33025.84848484848,141531.12121212122,105828.28787878787
3807,4284.622222222222,4709.333333333334,5176.0,5689.066666666667,6252.977777777778,11478.4,10083.2
3808,240.98717948717947,242.2179487179487,243.46153846153845,244.7051282051282,245.96153846153845,825.025641025641,676.8205128205128
3809,21744.00148911798,23773.326460481097,25998.984536082473,28441.53127147766,31121.522222222222,63654.72371134021,55979.97010309278
3810,55913.46893999471,58870.595030399156,62054.39651070579,65482.89902194026,69176.07692307692,139602.3920169178,120826.84351044145
3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,1427.2857142857142,1446.7142857142856,1466.2857142857142,1486.142857142857,1506.2857142857142,8341.42857142857,6991.857142857142
3815,2854.5714285714284,2893.428571428571,2932.5714285714284,2972.285714285714,3012.5714285714284,16682.85714285714,13983.714285714284
3816,1746.1764705882354,1808.029411764706,1872.0882352941178,1938.3529411764707,2007.0000000000002,4694.2941176470595,4150.764705882353
3818,32278.927745175053,33204.26673906011,34158.87746253254,35142.759915592316,36158.20031421838,104375.93997504737,87983.86451642716
3820,12401.194029850747,12706.388059701492,13019.10447761194,13339.34328358209,13667.641791044776,31581.13432835821,25634.68656716418
3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3823,259.78125,263.8125,267.90625,272.0625,276.28125,1785.125,1453.6875
3824,1039.125,1055.25,1071.625,1088.25,1105.125,7140.5,5814.75
3825,39316.72230036298,39519.5002311814,39723.90316199983,39930.67394996111,40139.06973792239,186071.58272837265,152036.8271908219
3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,19107.012145748988,19118.5991902834,19130.186234817815,19141.773279352226,19153.360323886638,76202.25910931174,63417.085020242914
3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,101.32478632478633,101.50427350427351,101.6837606837607,101.86324786324788,102.04273504273505,518.5213675213676,419.8290598290599
3844,46528.77240817623,46944.74785566186,47365.72330314748,47792.6078415422,48225.49237993691,222155.0918484645,180019.1477140779
3847,141.31854691493245,141.59784592917123,141.87714494341003,142.17159547280028,142.46604600219058,1335.3083242059147,1084.1389193136183
3850,13278.236144578314,13343.286746987953,13409.137349397592,13474.987951807228,13541.638554216868,59186.82409638555,46385.2530120482
3851,6050.27418765973,6087.661713387015,6125.249239114299,6163.165502770323,6201.4356125801905,32469.74098913135,25816.766666265463
3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,53.91954022988506,53.97701149425287,54.03448275862069,54.0919540229885,54.14942528735632,744.9885057471264,595.0344827586207
3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,498.7787878787879,501.5138528138528,504.24891774891773,507.02770562770564,509.8064935064935,9013.281818181818,6996.274891774892
3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,2030.7263157894738,2037.945864661654,2045.1654135338345,2052.4706766917293,2059.775939849624,27465.694736842102,21345.82706766917
3862,971.0739130434782,978.9219302436694,986.8134257047301,994.8154323936933,1002.8559006211179,12324.785618729098,9737.274486383183
3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,358.17391304347825,361.30434782608694,364.4782608695652,367.69565217391306,370.9130434782609,1936.6086956521738,1742.5217391304348
3869,101.32478632478633,101.50427350427351,101.6837606837607,101.86324786324788,102.04273504273505,518.5213675213676,419.8290598290599
3870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,1721.6350218320326,1735.827643069491,1750.082764306949,1764.4837188777406,1779.073985042735,8795.871005202527,7060.603516350799
3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,28550.608695652176,28930.84843417452,29315.785801155365,29706.315901489812,30102.46837944664,144235.01155366373,119714.99391912436
3878,313.5,319.7727272727273,326.1818181818182,332.6818181818182,339.3181818181818,2178.681818181818,1701.7727272727273
3880,3012.0,3063.713286713287,3116.244755244755,3169.5524475524476,3223.909090909091,25825.552447552447,20014.867132867133
3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886,202.72727272727272,202.1818181818182,201.63636363636365,201.0909090909091,200.54545454545456,1325.4242424242425,1073.848484848485
3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888,2243.604743083004,2253.9446640316205,2264.4584980237155,2275.1462450592885,2285.833992094862,13048.131752305664,11265.48089591568
3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
