DATAFLOW,SEXP: Sex,INCP: Total personal income (weekly),AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206041503: Melbourne CBD - East,SA2: Statistical Area Level 2,2: Victoria,2021,4754
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051284: Upwey - Tecoma,SA2: Statistical Area Level 2,2: Victoria,2021,3908
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214011376: Skye - Sandhurst,SA2: Statistical Area Level 2,2: Victoria,2021,5325
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041432: Epping - South,SA2: Statistical Area Level 2,2: Victoria,2021,3430
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041507: Royal Botanic Gardens Victoria,SA2: Statistical Area Level 2,2: Victoria,2021,0
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217041480: Warrnambool - South,SA2: Statistical Area Level 2,2: Victoria,2021,5341
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210031236: Coburg North,SA2: Statistical Area Level 2,2: Victoria,2021,3366
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215031405: Swan Hill Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,2464
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208011168: Beaumaris,SA2: Statistical Area Level 2,2: Victoria,2021,11512
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207031166: Burwood East,SA2: Statistical Area Level 2,2: Victoria,2021,4527
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215011386: Ararat,SA2: Statistical Area Level 2,2: Victoria,2021,3880
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051280: Montrose,SA2: Statistical Area Level 2,2: Victoria,2021,2887
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203021039: Geelong,SA2: Statistical Area Level 2,2: Victoria,2021,5555
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214021379: Hastings - Somers,SA2: Statistical Area Level 2,2: Victoria,2021,9709
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215011390: Nhill Region,SA2: Statistical Area Level 2,2: Victoria,2021,5883
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208031183: Aspendale Gardens - Waterways,SA2: Statistical Area Level 2,2: Victoria,2021,3701
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212051324: Mount Waverley - South,SA2: Statistical Area Level 2,2: Victoria,2021,7821
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021044: Leopold,SA2: Statistical Area Level 2,2: Victoria,2021,10867
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011054: Alexandra,SA2: Statistical Area Level 2,2: Victoria,2021,2946
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041437: Wollert,SA2: Statistical Area Level 2,2: Victoria,2021,17301
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,297979799: Migratory - Offshore - Shipping (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,38
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206011497: Coburg - East,SA2: Statistical Area Level 2,2: Victoria,2021,10894
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211031267: Ringwood East,SA2: Statistical Area Level 2,2: Victoria,2021,17087
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011057: Mansfield (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,4442
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031303: Cranbourne South,SA2: Statistical Area Level 2,2: Victoria,2021,6737
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031457: Narre Warren South - East,SA2: Statistical Area Level 2,2: Victoria,2021,5175
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207031164: Box Hill North,SA2: Statistical Area Level 2,2: Victoria,2021,7208
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,297979799: Migratory - Offshore - Shipping (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,6
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041433: Epping (Vic.) - West,SA2: Statistical Area Level 2,2: Victoria,2021,4549
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210051544: Roxburgh Park (South) - Somerton,SA2: Statistical Area Level 2,2: Victoria,2021,7628
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,299999499: No usual address (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,4576
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011336: Sunshine,SA2: Statistical Area Level 2,2: Victoria,2021,4081
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212011548: Koo Wee Rup,SA2: Statistical Area Level 2,2: Victoria,2021,3923
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206051511: Port Melbourne Industrial,SA2: Statistical Area Level 2,2: Victoria,2021,906
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041527: Doreen - North,SA2: Statistical Area Level 2,2: Victoria,2021,5752
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211041271: Nunawading,SA2: Statistical Area Level 2,2: Victoria,2021,4938
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209031212: Panton Hill - St Andrews,SA2: Statistical Area Level 2,2: Victoria,2021,4293
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041573: Eynesbury - Exford,SA2: Statistical Area Level 2,2: Victoria,2021,1116
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011340: Taylors Lakes,SA2: Statistical Area Level 2,2: Victoria,2021,14543
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215031402: Kerang,SA2: Statistical Area Level 2,2: Victoria,2021,1729
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206071141: Collingwood,SA2: Statistical Area Level 2,2: Victoria,2021,8284
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205021086: Paynesville,SA2: Statistical Area Level 2,2: Victoria,2021,3251
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204031072: Towong,SA2: Statistical Area Level 2,2: Victoria,2021,5231
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202021027: Castlemaine,SA2: Statistical Area Level 2,2: Victoria,2021,4743
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211051274: Belgrave - Selby,SA2: Statistical Area Level 2,2: Victoria,2021,8109
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021180: Hughesdale,SA2: Statistical Area Level 2,2: Victoria,2021,3317
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205051104: Yarram,SA2: Statistical Area Level 2,2: Victoria,2021,2425
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,202021031: Woodend,SA2: Statistical Area Level 2,2: Victoria,2021,6414
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205021086: Paynesville,SA2: Statistical Area Level 2,2: Victoria,2021,3007
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208021174: Bentleigh - McKinnon,SA2: Statistical Area Level 2,2: Victoria,2021,20297
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031562: Hampton Park - West,SA2: Statistical Area Level 2,2: Victoria,2021,5384
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212011552: Pakenham - South West,SA2: Statistical Area Level 2,2: Victoria,2021,20013
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204021064: Benalla Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,3210
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205021082: Bruthen - Omeo,SA2: Statistical Area Level 2,2: Victoria,2021,3374
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204011061: Upper Yarra Valley,SA2: Statistical Area Level 2,2: Victoria,2021,102
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209021523: Reservoir - North East,SA2: Statistical Area Level 2,2: Victoria,2021,6526
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207021157: Doncaster,SA2: Statistical Area Level 2,2: Victoria,2021,10118
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208031190: Mentone,SA2: Statistical Area Level 2,2: Victoria,2021,5227
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212031557: Cranbourne East - North,SA2: Statistical Area Level 2,2: Victoria,2021,16959
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212051326: Oakleigh - Huntingdale,SA2: Statistical Area Level 2,2: Victoria,2021,9794
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213011332: Keilor Downs,SA2: Statistical Area Level 2,2: Victoria,2021,5650
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204031068: Beechworth,SA2: Statistical Area Level 2,2: Victoria,2021,2046
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207021425: Doncaster East - South,SA2: Statistical Area Level 2,2: Victoria,2021,12435
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041312: Dandenong North,SA2: Statistical Area Level 2,2: Victoria,2021,18590
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206041507: Royal Botanic Gardens Victoria,SA2: Statistical Area Level 2,2: Victoria,2021,0
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213021342: Altona Meadows,SA2: Statistical Area Level 2,2: Victoria,2021,7408
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210051545: Roxburgh Park - North,SA2: Statistical Area Level 2,2: Victoria,2021,5624
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203031052: Point Lonsdale - Queenscliff,SA2: Statistical Area Level 2,2: Victoria,2021,2603
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208011171: Highett (West) - Cheltenham,SA2: Statistical Area Level 2,2: Victoria,2021,4677
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211011258: Rowville - South,SA2: Statistical Area Level 2,2: Victoria,2021,8702
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217041479: Warrnambool - North,SA2: Statistical Area Level 2,2: Victoria,2021,8576
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201021009: Bacchus Marsh Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,2659
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214011372: Frankston North,SA2: Statistical Area Level 2,2: Victoria,2021,8184
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204021065: Rutherglen,SA2: Statistical Area Level 2,2: Victoria,2021,1723
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212011548: Koo Wee Rup,SA2: Statistical Area Level 2,2: Victoria,2021,7964
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031189: Edithvale - Aspendale,SA2: Statistical Area Level 2,2: Victoria,2021,10852
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041532: Mernda - South,SA2: Statistical Area Level 2,2: Victoria,2021,4440
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205031089: Korumburra,SA2: Statistical Area Level 2,2: Victoria,2021,8128
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011331: Delahey,SA2: Statistical Area Level 2,2: Victoria,2021,6782
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213021346: Williamstown,SA2: Statistical Area Level 2,2: Victoria,2021,13118
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216011409: Rochester,SA2: Statistical Area Level 2,2: Victoria,2021,1734
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011521: Kew - South,SA2: Statistical Area Level 2,2: Victoria,2021,5191
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011482: Ballarat North - Invermay,SA2: Statistical Area Level 2,2: Victoria,2021,6288
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206061516: South Yarra - South,SA2: Statistical Area Level 2,2: Victoria,2021,4250
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213051590: Wyndham Vale - South,SA2: Statistical Area Level 2,2: Victoria,2021,5199
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201031013: Avoca,SA2: Statistical Area Level 2,2: Victoria,2021,1553
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205021085: Orbost,SA2: Statistical Area Level 2,2: Victoria,2021,5784
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215011387: Ararat Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,1376
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210011227: Essendon Airport,SA2: Statistical Area Level 2,2: Victoria,2021,5
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214011371: Frankston,SA2: Statistical Area Level 2,2: Victoria,2021,9493
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201031017: Maryborough Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,4735
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206011107: Brunswick West,SA2: Statistical Area Level 2,2: Victoria,2021,6607
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051284: Upwey - Tecoma,SA2: Statistical Area Level 2,2: Victoria,2021,4030
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215011391: St Arnaud,SA2: Statistical Area Level 2,2: Victoria,2021,2948
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216021412: Moira,SA2: Statistical Area Level 2,2: Victoria,2021,1210
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041577: Melton,SA2: Statistical Area Level 2,2: Victoria,2021,3153
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210041539: Diggers Rest,SA2: Statistical Area Level 2,2: Victoria,2021,2071
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210051247: Meadow Heights,SA2: Statistical Area Level 2,2: Victoria,2021,11694
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214011375: Seaford (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,14187
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210011533: Avondale Heights,SA2: Statistical Area Level 2,2: Victoria,2021,10411
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206061135: Armadale,SA2: Statistical Area Level 2,2: Victoria,2021,4501
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217031476: Otway,SA2: Statistical Area Level 2,2: Victoria,2021,1722
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213051362: Hoppers Crossing - South,SA2: Statistical Area Level 2,2: Victoria,2021,15111
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206011497: Coburg - East,SA2: Statistical Area Level 2,2: Victoria,2021,5194
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041503: Melbourne CBD - East,SA2: Statistical Area Level 2,2: Victoria,2021,9408
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211031452: Croydon South,SA2: Statistical Area Level 2,2: Victoria,2021,2024
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201021010: Creswick - Clunes,SA2: Statistical Area Level 2,2: Victoria,2021,3418
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211011258: Rowville - South,SA2: Statistical Area Level 2,2: Victoria,2021,4387
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206021112: Thornbury,SA2: Statistical Area Level 2,2: Victoria,2021,16116
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210011226: Airport West,SA2: Statistical Area Level 2,2: Victoria,2021,6821
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210051242: Broadmeadows,SA2: Statistical Area Level 2,2: Victoria,2021,5880
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216011408: Lockington - Gunbower,SA2: Statistical Area Level 2,2: Victoria,2021,1656
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,217031476: Otway,SA2: Statistical Area Level 2,2: Victoria,2021,3491
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211011254: Knoxfield - Scoresby,SA2: Statistical Area Level 2,2: Victoria,2021,6649
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216031415: Mooroopna,SA2: Statistical Area Level 2,2: Victoria,2021,6909
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214021379: Hastings - Somers,SA2: Statistical Area Level 2,2: Victoria,2021,19742
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206041121: Kensington (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,4468
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214011376: Skye - Sandhurst,SA2: Statistical Area Level 2,2: Victoria,2021,5127
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206041503: Melbourne CBD - East,SA2: Statistical Area Level 2,2: Victoria,2021,4660
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203021485: Charlemont,SA2: Statistical Area Level 2,2: Victoria,2021,4365
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209031209: Eltham,SA2: Statistical Area Level 2,2: Victoria,2021,9754
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208021426: Bentleigh East - North,SA2: Statistical Area Level 2,2: Victoria,2021,13044
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204021065: Rutherglen,SA2: Statistical Area Level 2,2: Victoria,2021,1661
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214011376: Skye - Sandhurst,SA2: Statistical Area Level 2,2: Victoria,2021,10450
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204031068: Beechworth,SA2: Statistical Area Level 2,2: Victoria,2021,4190
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215011391: St Arnaud,SA2: Statistical Area Level 2,2: Victoria,2021,1464
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203031052: Point Lonsdale - Queenscliff,SA2: Statistical Area Level 2,2: Victoria,2021,4876
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208021179: Elsternwick,SA2: Statistical Area Level 2,2: Victoria,2021,4594
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202021031: Woodend,SA2: Statistical Area Level 2,2: Victoria,2021,3076
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214011372: Frankston North,SA2: Statistical Area Level 2,2: Victoria,2021,7887
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209031213: Plenty - Yarrambat,SA2: Statistical Area Level 2,2: Victoria,2021,3845
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217031472: Colac,SA2: Statistical Area Level 2,2: Victoria,2021,5120
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041216: Bundoora - North,SA2: Statistical Area Level 2,2: Victoria,2021,6270
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212041313: Dingley Village,SA2: Statistical Area Level 2,2: Victoria,2021,4431
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217011422: Portland,SA2: Statistical Area Level 2,2: Victoria,2021,4833
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212041566: Keysborough - South,SA2: Statistical Area Level 2,2: Victoria,2021,5934
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215031402: Kerang,SA2: Statistical Area Level 2,2: Victoria,2021,3313
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202021027: Castlemaine,SA2: Statistical Area Level 2,2: Victoria,2021,4999
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215011387: Ararat Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,1266
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011062: Yea,SA2: Statistical Area Level 2,2: Victoria,2021,1768
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212041459: Noble Park - East,SA2: Statistical Area Level 2,2: Victoria,2021,5460
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031557: Cranbourne East - North,SA2: Statistical Area Level 2,2: Victoria,2021,8271
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206051134: St Kilda East,SA2: Statistical Area Level 2,2: Victoria,2021,13900
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215021470: Mildura - South,SA2: Statistical Area Level 2,2: Victoria,2021,6258
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212011548: Koo Wee Rup,SA2: Statistical Area Level 2,2: Victoria,2021,4037
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203021047: North Geelong - Bell Park,SA2: Statistical Area Level 2,2: Victoria,2021,6926
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209011204: Watsonia,SA2: Statistical Area Level 2,2: Victoria,2021,3870
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204011057: Mansfield (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,8750
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208031186: Chelsea - Bonbeach,SA2: Statistical Area Level 2,2: Victoria,2021,5830
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212031561: Hampton Park - East,SA2: Statistical Area Level 2,2: Victoria,2021,9906
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212051321: Glen Waverley - East,SA2: Statistical Area Level 2,2: Victoria,2021,9230
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031457: Narre Warren South - East,SA2: Statistical Area Level 2,2: Victoria,2021,5247
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203031051: Portarlington,SA2: Statistical Area Level 2,2: Victoria,2021,8532
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212051326: Oakleigh - Huntingdale,SA2: Statistical Area Level 2,2: Victoria,2021,19296
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212011552: Pakenham - South West,SA2: Statistical Area Level 2,2: Victoria,2021,9649
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208031185: Carrum - Patterson Lakes,SA2: Statistical Area Level 2,2: Victoria,2021,4810
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212051322: Glen Waverley - West,SA2: Statistical Area Level 2,2: Victoria,2021,8637
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212021297: Hallam,SA2: Statistical Area Level 2,2: Victoria,2021,9211
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041565: Keysborough - North,SA2: Statistical Area Level 2,2: Victoria,2021,12566
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203021488: Norlane,SA2: Statistical Area Level 2,2: Victoria,2021,3696
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021174: Bentleigh - McKinnon,SA2: Statistical Area Level 2,2: Victoria,2021,10681
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031190: Mentone,SA2: Statistical Area Level 2,2: Victoria,2021,11122
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021427: Bentleigh East - South,SA2: Statistical Area Level 2,2: Victoria,2021,5853
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213011569: Deer Park,SA2: Statistical Area Level 2,2: Victoria,2021,7187
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215021396: Merbein,SA2: Statistical Area Level 2,2: Victoria,2021,2005
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031557: Cranbourne East - North,SA2: Statistical Area Level 2,2: Victoria,2021,8688
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011006: Delacombe,SA2: Statistical Area Level 2,2: Victoria,2021,4444
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041353: Bacchus Marsh,SA2: Statistical Area Level 2,2: Victoria,2021,10187
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031561: Hampton Park - East,SA2: Statistical Area Level 2,2: Victoria,2021,5017
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206011497: Coburg - East,SA2: Statistical Area Level 2,2: Victoria,2021,5699
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211041271: Nunawading,SA2: Statistical Area Level 2,2: Victoria,2021,10232
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211031452: Croydon South,SA2: Statistical Area Level 2,2: Victoria,2021,1884
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208041194: Malvern - Glen Iris,SA2: Statistical Area Level 2,2: Victoria,2021,7963
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209021523: Reservoir - North East,SA2: Statistical Area Level 2,2: Victoria,2021,6083
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041461: Burnside,SA2: Statistical Area Level 2,2: Victoria,2021,2241
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216031594: Shepparton - South East,SA2: Statistical Area Level 2,2: Victoria,2021,6452
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205031089: Korumburra,SA2: Statistical Area Level 2,2: Victoria,2021,3981
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205031093: Wonthaggi - Inverloch,SA2: Statistical Area Level 2,2: Victoria,2021,22747
